rank,intersection_id,street_names,neighbourhood,road_classes,road_class_weight,nearest_traffic_volume,traffic_volume_available,signalised,full_signal,road_hierarchy_score,metric,value,source,methodology_note
457,CNV-INT-0084,E 5TH ST / ST. ANDREWS AVE,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
458,CNV-INT-0185,E 14TH ST / RIDGEWAY AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
459,CNV-INT-0369,FORBES AVE / W 15TH ST,Mahon,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
460,CNV-INT-0184,E 14TH ST / MOODY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
461,CNV-INT-0371,FORBES AVE / W 16TH ST,Mahon,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
462,CNV-INT-0372,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
463,CNV-INT-0373,JONES AVE / W 6TH ST,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
464,CNV-INT-0374,FORBES AVE / W 6TH ST,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
465,CNV-INT-0036,E 7TH ST / SUTHERLAND AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
466,CNV-INT-0034,E 6TH ST / SUTHERLAND AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
467,CNV-INT-0033,E 5TH ST / SUTHERLAND AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
468,CNV-INT-0381,MAHON AVE / W 14TH ST,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
469,CNV-INT-0257,E 28TH ST / ST. GEORGES AVE,Tempe,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
470,CNV-INT-0031,E 5TH ST / MOODY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
471,CNV-INT-0384,CIVIC PLACE MEWS / W 14TH ST,Central Lonsdale,local / strata,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
472,CNV-INT-0030,E 4TH ST / RIDGEWAY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
473,CNV-INT-0195,E 14TH ST / ST. ANDREWS AVE,Central Lonsdale,lane / local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
474,CNV-INT-0197,E 16TH ST / RIDGEWAY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
475,CNV-INT-0043,CLOVERLEY ST / KENNARD AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
476,CNV-INT-0198,E 16TH ST / MOODY AVE,Grand Boulevard,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
477,CNV-INT-0214,E 21ST ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
478,CNV-INT-0324,W 1ST ST / W 2ND ST,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
479,CNV-INT-0325,COPPING ST / GOSTICK PL,Marine-Hamilton,local,0.25,83.0,True,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
480,CNV-INT-0326,MISSION RD / W 1ST ST,Squamish Nation (Mission IR 1),local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
481,CNV-INT-0328,AUTOMALL DR,Marine-Hamilton,local,0.25,365.0,True,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
482,CNV-INT-0329,AUTOMALL DR,Marine-Hamilton,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
483,CNV-INT-0330,AUTOMALL DR,Marine-Hamilton,local,0.25,365.0,True,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
484,CNV-INT-0080,E 5TH ST / ST. DAVIDS AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
485,CNV-INT-0211,E 20TH ST / ST. ANDREWS AVE,Central Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
486,CNV-INT-0052,E 7TH ST / RIDGEWAY AVE,Moodyville,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
487,CNV-INT-0334,W 4TH ST / W CHIEF JOSEPH CRES,Lower Lonsdale,local,0.25,,False,False,True,22.07,road_hierarchy_score,22.07,Derived; see DATA_SOURCES.md for each contributing layer,Road hierarchy only. Measured traffic volumes were removed from this score because they cover just 40 of 503 intersections; they are reported as the separate nearest_traffic_volume column. This is NOT a measured traffic ranking.
