rank,intersection_id,street_names,neighbourhood,road_hierarchy_score,transit_score,pedestrian_proxy_score,parking_access_score,intersection_prominence_score,public_space_composite,components_available,composite_rank,safety_score,collision_count,collision_data_available,nearest_traffic_volume,traffic_volume_available,metric,value,source,methodology_note
443,CNV-INT-0456,FELL AVE / W 20TH ST,Marine-Hamilton,52.09,12.76,22.96,29.03,37.77,30.92,5,443.0,88.93,1.0,True,,False,public_space_composite,30.92,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
444,CNV-INT-0478,JONES AVE / W 26TH ST,Westview,22.07,12.76,34.28,29.03,56.34,30.9,5,444.0,88.93,1.0,True,,False,public_space_composite,30.9,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
445,CNV-INT-0157,E 18TH ST / MOODY AVE,Grand Boulevard,22.07,12.76,33.83,29.03,56.34,30.81,5,445.0,,,False,,False,public_space_composite,30.81,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
446,CNV-INT-0452,LARSON RD / W 21ST ST,Mahon,52.09,12.76,21.22,29.03,37.77,30.57,5,446.0,88.93,1.0,True,207.0,True,public_space_composite,30.57,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
447,CNV-INT-0485,JONES AVE / W 27TH ST,Westview,22.07,12.76,31.63,29.03,56.34,30.37,5,447.0,88.93,1.0,True,,False,public_space_composite,30.37,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
448,CNV-INT-0330,AUTOMALL DR,Marine-Hamilton,22.07,30.68,41.23,29.03,28.63,30.33,5,448.0,,,False,365.0,True,public_space_composite,30.33,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
449,CNV-INT-0319,GOSTICK PL / HARBOURSIDE DR,Marine-Hamilton,22.07,30.68,31.71,29.03,37.77,30.25,5,449.0,,,False,,False,public_space_composite,30.25,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
450,CNV-INT-0073,E ESPLANADE / ST. PATRICKS AVE,Lower Lonsdale,22.07,12.76,43.52,44.87,27.15,30.07,5,450.0,,,False,,False,public_space_composite,30.07,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
451,CNV-INT-0175,E 22ND ST / RIDGEWAY AVE,Grand Boulevard,22.07,12.76,25.51,52.06,37.77,30.03,5,451.0,72.33,2.0,True,,False,public_space_composite,30.03,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
452,CNV-INT-0239,WEYMOUTH DR / WILDING WAY,Tempe,22.07,40.57,20.27,29.03,37.77,29.94,5,452.0,,,False,,False,public_space_composite,29.94,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
453,CNV-INT-0179,TEMPE KNOLL DR / WILDING WAY,Tempe,22.07,40.57,19.91,29.03,37.77,29.87,5,453.0,88.93,1.0,True,,False,public_space_composite,29.87,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
454,CNV-INT-0245,E 26TH ST / ST. ANDREWS AVE,Tempe,22.07,12.76,28.84,29.03,56.34,29.81,5,454.0,72.33,2.0,True,,False,public_space_composite,29.81,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
455,CNV-INT-0219,E 21ST ST / RIDGEWAY AVE,Grand Boulevard,22.07,12.76,28.96,46.6,37.77,29.63,5,455.0,,,False,,False,public_space_composite,29.63,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
456,CNV-INT-0314,FELL AVE / HARBOURSIDE PL,Marine-Hamilton,22.07,27.54,30.76,29.03,37.77,29.43,5,456.0,88.93,1.0,True,,False,public_space_composite,29.43,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
457,CNV-INT-0371,FORBES AVE / W 16TH ST,Mahon,22.07,12.76,25.7,59.28,27.15,29.39,5,457.0,88.93,1.0,True,,False,public_space_composite,29.39,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
458,CNV-INT-0141,E 16TH ST / WILLIAM AVE,Grand Boulevard,22.07,12.76,26.47,29.03,56.34,29.33,5,458.0,,,False,,False,public_space_composite,29.33,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
459,CNV-INT-0457,NEILSON AVE / W 20TH ST,Marine-Hamilton,22.07,12.76,25.77,29.03,56.34,29.19,5,459.0,,,False,,False,public_space_composite,29.19,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
460,CNV-INT-0229,VINEDALE RD / WILDING PL / WILDING WAY,Tempe,22.07,12.76,16.04,29.03,65.96,29.17,5,460.0,,,False,,False,public_space_composite,29.17,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
461,CNV-INT-0325,COPPING ST / GOSTICK PL,Marine-Hamilton,22.07,30.68,36.81,29.03,27.15,29.15,5,461.0,88.93,1.0,True,83.0,True,public_space_composite,29.15,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
462,CNV-INT-0463,EDGEMONT BLVD / WESTMORELAND CRES,Marine-Hamilton,52.09,12.76,13.87,29.03,37.77,29.1,5,462.0,,,False,,False,public_space_composite,29.1,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
463,CNV-INT-0163,E 20TH ST / MOODY AVE,Grand Boulevard,22.07,12.76,25.21,29.03,56.34,29.08,5,463.0,88.93,1.0,True,,False,public_space_composite,29.08,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
464,CNV-INT-0421,LARSON RD / W 24TH ST,Mahon,22.07,12.76,24.95,29.03,56.34,29.03,5,464.0,,,False,,False,public_space_composite,29.03,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
465,CNV-INT-0143,E 17TH ST / WILLIAM AVE,Grand Boulevard,22.07,12.76,24.21,29.03,56.34,28.88,5,465.0,,,False,,False,public_space_composite,28.88,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
466,CNV-INT-0129,E 15TH ST / WILLIAM AVE,Grand Boulevard,22.07,12.76,23.67,29.03,56.34,28.77,5,466.0,88.93,1.0,True,,False,public_space_composite,28.77,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
467,CNV-INT-0328,AUTOMALL DR,Marine-Hamilton,22.07,30.68,40.3,29.03,19.98,28.41,5,467.0,,,False,365.0,True,public_space_composite,28.41,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
468,CNV-INT-0235,MAITLAND AVE / TEMPE CRES,Tempe,22.07,29.51,23.54,29.03,37.77,28.38,5,468.0,,,False,,False,public_space_composite,28.38,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
469,CNV-INT-0015,E 4TH ST / GLADSTONE AVE,Moodyville,22.07,29.03,33.8,29.03,27.15,28.22,5,469.0,72.33,2.0,True,,False,public_space_composite,28.22,Derived; see DATA_SOURCES.md for each contributing layer,"Unweighted mean of full-coverage 0-100 percentile-rank components. Neutral public-space measure containing no political variable. safety_score and nearest_traffic_volume are reported as separate columns, NOT folded into the composite, because their coverage is partial."
